duration,source_ip,destination_ip,syn_bit,ack_bit,fin_bit,packet_size,pps,sequence_number,is_attack
0.013004064559936523,192.168.1.17,54.210.196.203,True,False,False,66,5075.336230130356,412241253,1
0.05806231498718262,192.168.1.17,54.210.196.203,True,False,False,66,1136.7097576899862,666115321,1
0.04611492156982422,192.168.1.17,54.210.196.203,True,False,False,66,1431.2070313307827,1590666965,1
0.028998136520385742,192.168.1.17,54.210.196.203,True,False,False,66,2276.008320520937,939819592,1
0.041998863220214844,192.168.1.17,54.210.196.203,True,False,False,66,1571.4711051567929,2713260635,1
0.054396867752075195,192.168.1.17,54.210.196.203,True,False,False,66,1213.305153907178,844379305,1
0.014813661575317383,192.168.1.17,54.210.196.203,True,False,False,66,4455.346820530153,2366097873,1
0.07398724555969238,192.168.1.17,54.210.196.203,True,False,False,66,892.0456424716024,1408280687,0
0.10454344749450684,192.168.1.17,54.210.196.203,True,False,False,66,631.3164677630124,780332659,0
0.0911567211151123,192.168.1.17,54.210.196.203,True,False,False,66,724.0277973212254,1391065836,0
0.07497668266296387,192.168.1.17,54.210.196.203,True,False,False,66,880.2736751729072,3204373150,0
0.01299905776977539,192.168.1.17,54.210.196.203,True,False,False,66,5077.291075162319,4150411370,1
0.015003204345703125,192.168.1.17,54.210.196.203,True,False,False,66,4399.060259344013,124825008,1
0.027996301651000977,192.168.1.17,54.210.196.203,True,False,False,66,2357.454238875878,709926671,1
0.0915980339050293,192.168.1.17,54.210.196.203,True,False,False,66,720.5394830682735,3841348106,0
0.06201601028442383,192.168.1.17,54.210.196.203,True,False,False,66,1064.2413095796458,3007587517,1
0.08981513977050781,192.168.1.17,54.210.196.203,True,False,False,66,734.8427021172673,148096449,0
0.08921313285827637,192.168.1.17,54.210.196.203,True,False,False,66,739.8013934209366,2225114400,0
0.030147314071655273,192.168.1.17,54.210.196.203,True,False,False,66,2189.2497568151084,2257809903,1
0.029021501541137695,192.168.1.17,54.210.196.203,True,False,False,66,2274.175921133703,4084077197,1
